om,yr,mo,dy,date,time,ts,tz,st,slat,slon,elat,elon
708860,2021,8,11,8/11/2021,8:36:00,8/11/21 8:36:00,3,IL,42.2589,-89.1161,42.2811,-89.0439
708861,2021,8,11,8/11/2021,8:37:00,8/11/21 8:37:00,3,IL,41.4596,-88.2602,41.4596,-88.2602
708862,2021,8,11,8/11/2021,8:38:00,8/11/21 8:38:00,3,IL,41.85,-88.32,41.85,-88.32
708863,2021,8,11,8/11/2021,8:38:00,8/11/21 8:38:00,3,IL,41.84,-88.3,41.84,-88.3
708864,2021,8,11,8/11/2021,8:38:00,8/11/21 8:38:00,3,IL,41.6099,-88.2128,41.6099,-88.2128
708865,2021,8,11,8/11/2021,8:43:00,8/11/21 8:43:00,3,IL,41.89,-88.33,41.89,-88.33
708866,2021,8,11,8/11/2021,8:46:00,8/11/21 8:46:00,3,IL,41.7566,-88.1426,41.7566,-88.1426
708867,2021,8,11,8/11/2021,8:47:00,8/11/21 8:47:00,3,IL,41.86,-88.16,41.86,-88.16
708868,2021,8,11,8/11/2021,8:49:00,8/11/21 8:49:00,3,IL,42.2389,-88.8861,42.2611,-88.8139
708869,2021,8,11,8/11/2021,8:54:00,8/11/21 8:54:00,3,IL,41.99,-88.29,41.99,-88.29
708870,2021,8,11,8/11/2021,8:54:00,8/11/21 8:54:00,3,IL,41.5116,-87.9704,41.5116,-87.9704
708871,2021,8,11,8/11/2021,8:55:00,8/11/21 8:55:00,3,IL,41.78,-88.02,41.78,-88.02
708872,2021,8,11,8/11/2021,8:55:00,8/11/21 8:55:00,3,IL,42.3445,-88.86,42.3445,-88.86
708873,2021,8,11,8/11/2021,8:55:00,8/11/21 8:55:00,3,IL,41.7866,-88.0726,41.7866,-88.0726
708874,2021,8,11,8/11/2021,8:59:00,8/11/21 8:59:00,3,IL,42.04,-88.28,42.04,-88.28
708875,2021,8,11,8/11/2021,9:00:00,8/11/21 9:00:00,3,IL,42.09,-88.3,42.09,-88.3
708876,2021,8,11,8/11/2021,9:01:00,8/11/21 9:01:00,3,IL,42.32,-88.45,42.32,-88.45
708877,2021,8,11,8/11/2021,9:03:00,8/11/21 9:03:00,3,IL,42.03,-88.041,42.03,-88.041
708878,2021,8,11,8/11/2021,9:04:00,8/11/21 9:04:00,3,IL,41.78,-87.75,41.78,-87.75
708879,2021,8,11,8/11/2021,9:04:00,8/11/21 9:04:00,3,IL,42.22,-88.3409,42.22,-88.3409
708880,2021,8,11,8/11/2021,9:05:00,8/11/21 9:05:00,3,IL,42.28,-88.26,42.28,-88.26
708881,2021,8,11,8/11/2021,9:08:00,8/11/21 9:08:00,3,IL,41.56,-87.65,41.56,-87.65
708882,2021,8,11,8/11/2021,9:08:00,8/11/21 9:08:00,3,IL,42.2453,-89.1086,42.2453,-89.1086
708883,2021,8,11,8/11/2021,9:09:00,8/11/21 9:09:00,3,IL,41.89,-87.78,41.89,-87.78
708884,2021,8,11,8/11/2021,9:09:00,8/11/21 9:09:00,3,IL,42.38,-88.35,42.38,-88.35
708885,2021,8,11,8/11/2021,9:13:00,8/11/21 9:13:00,3,IL,42.26,-88.14,42.26,-88.14
708886,2021,8,11,8/11/2021,9:14:00,8/11/21 9:14:00,3,IL,42.3,-87.94,42.3,-87.94
708887,2021,8,11,8/11/2021,9:16:00,8/11/21 9:16:00,3,IL,42.38,-88.14,42.38,-88.14
708888,2021,8,11,8/11/2021,9:17:00,8/11/21 9:17:00,3,IL,42.35,-88.04,42.35,-88.04
708889,2021,8,11,8/11/2021,9:18:00,8/11/21 9:18:00,3,IL,42.4,-88.18,42.4,-88.18
708890,2021,8,11,8/11/2021,9:26:00,8/11/21 9:26:00,3,IL,42.4691,-88.1118,42.4691,-88.1118
708891,2021,8,11,8/11/2021,9:29:00,8/11/21 9:29:00,3,IL,42.42,-87.87,42.42,-87.87
708892,2021,8,11,8/11/2021,9:30:00,8/11/21 9:30:00,3,IL,42.42,-87.85,42.42,-87.85
708893,2021,8,11,8/11/2021,9:35:00,8/11/21 9:35:00,3,WI,42.6,-87.93,42.6,-87.93
708894,2021,8,11,8/11/2021,9:36:00,8/11/21 9:36:00,3,IN,41.62,-87.42,41.62,-87.42
708895,2021,8,11,8/11/2021,9:46:00,8/11/21 9:46:00,3,IN,41.3,-86.21,41.3,-86.21
708896,2021,8,11,8/11/2021,9:50:00,8/11/21 9:50:00,3,IN,41.65,-86.19,41.65,-86.19
708897,2021,8,11,8/11/2021,9:50:00,8/11/21 9:50:00,3,IN,41.65,-86.19,41.65,-86.19
708898,2021,8,11,8/11/2021,9:55:00,8/11/21 9:55:00,3,IN,41.58,-87.18,41.58,-87.18
708899,2021,8,11,8/11/2021,9:57:00,8/11/21 9:57:00,3,IL,40.8,-90.75,40.8,-90.75
708900,2021,8,11,8/11/2021,10:00:00,8/11/21 10:00:00,3,IN,40.95,-86.26,40.95,-86.26
708901,2021,8,11,8/11/2021,10:00:00,8/11/21 10:00:00,3,IN,41.19,-86.11,41.19,-86.11
708902,2021,8,11,8/11/2021,10:00:00,8/11/21 10:00:00,3,IN,41.67,-86.08,41.67,-86.08
708903,2021,8,11,8/11/2021,10:05:00,8/11/21 10:05:00,3,IN,41.75,-85.97,41.75,-85.97
708904,2021,8,11,8/11/2021,10:08:00,8/11/21 10:08:00,3,MI,41.79,-85.87,41.79,-85.87
708905,2021,8,11,8/11/2021,10:10:00,8/11/21 10:10:00,3,IN,41.69,-85.97,41.69,-85.97
708906,2021,8,11,8/11/2021,10:10:00,8/11/21 10:10:00,3,IN,41.67,-85.99,41.67,-85.99
708907,2021,8,11,8/11/2021,10:12:00,8/11/21 10:12:00,3,IN,41.28,-85.86,41.28,-85.86
708908,2021,8,11,8/11/2021,10:15:00,8/11/21 10:15:00,3,IN,41.33,-85.85,41.33,-85.85
708909,2021,8,11,8/11/2021,10:16:00,8/11/21 10:16:00,3,IN,41.13,-87.05,41.13,-87.05
708910,2021,8,11,8/11/2021,10:16:00,8/11/21 10:16:00,3,IN,41.68,-86.09,41.68,-86.09
708911,2021,8,11,8/11/2021,10:18:00,8/11/21 10:18:00,3,IN,40.79,-86.24,40.79,-86.24
708912,2021,8,11,8/11/2021,10:18:00,8/11/21 10:18:00,3,IN,41.29,-85.69,41.29,-85.69
708913,2021,8,11,8/11/2021,10:20:00,8/11/21 10:20:00,3,IN,41.33,-85.85,41.33,-85.85
708914,2021,8,11,8/11/2021,10:20:00,8/11/21 10:20:00,3,IN,41.24,-85.85,41.24,-85.85
708915,2021,8,11,8/11/2021,10:25:00,8/11/21 10:25:00,3,MI,41.8,-85.64,41.8,-85.64
708916,2021,8,11,8/11/2021,10:25:00,8/11/21 10:25:00,3,MI,41.8,-85.65,41.8,-85.65
708917,2021,8,11,8/11/2021,10:25:00,8/11/21 10:25:00,3,MI,41.84,-85.66,41.84,-85.66
708918,2021,8,11,8/11/2021,10:30:00,8/11/21 10:30:00,3,MI,41.94,-85.53,41.94,-85.53
708919,2021,8,11,8/11/2021,10:30:00,8/11/21 10:30:00,3,IN,41.23,-85.48,41.23,-85.48
708920,2021,8,11,8/11/2021,10:30:00,8/11/21 10:30:00,3,IN,41.18,-85.62,41.18,-85.62
708921,2021,8,11,8/11/2021,10:30:00,8/11/21 10:30:00,3,IN,41.16,-85.49,41.16,-85.49
708922,2021,8,11,8/11/2021,10:30:00,8/11/21 10:30:00,3,IN,41.17,-85.49,41.17,-85.49
708923,2021,8,11,8/11/2021,10:40:00,8/11/21 10:40:00,3,IN,41.73,-85.87,41.73,-85.87
708924,2021,8,11,8/11/2021,10:45:00,8/11/21 10:45:00,3,IN,41.25,-85.3,41.25,-85.3
708925,2021,8,11,8/11/2021,10:45:00,8/11/21 10:45:00,3,MI,41.96,-85.32,41.96,-85.32
708926,2021,8,11,8/11/2021,10:45:00,8/11/21 10:45:00,3,MI,41.84,-85.67,41.84,-85.67
708927,2021,8,11,8/11/2021,10:50:00,8/11/21 10:50:00,3,MI,41.94,-85,41.94,-85
708928,2021,8,11,8/11/2021,10:50:00,8/11/21 10:50:00,3,IN,41.1,-85.17,41.1,-85.17
708929,2021,8,11,8/11/2021,10:57:00,8/11/21 10:57:00,3,IN,41.72,-85.15,41.72,-85.15
708930,2021,8,11,8/11/2021,10:58:00,8/11/21 10:58:00,3,IN,41.7,-85.93,41.7,-85.93
708931,2021,8,11,8/11/2021,11:00:00,8/11/21 11:00:00,3,IN,41.37,-85.06,41.37,-85.06
708932,2021,8,11,8/11/2021,11:02:00,8/11/21 11:02:00,3,IN,41.72,-85.82,41.72,-85.82
708933,2021,8,11,8/11/2021,11:05:00,8/11/21 11:05:00,3,IN,41.44,-85.06,41.44,-85.06
708934,2021,8,11,8/11/2021,11:09:00,8/11/21 11:09:00,3,IN,41.25,-85.3,41.25,-85.3
708935,2021,8,11,8/11/2021,11:10:00,8/11/21 11:10:00,3,IN,41.12,-85.15,41.12,-85.15
708936,2021,8,11,8/11/2021,11:13:00,8/11/21 11:13:00,3,IN,41.64,-85,41.64,-85
708937,2021,8,11,8/11/2021,11:14:00,8/11/21 11:14:00,3,IN,41.25,-85.17,41.25,-85.17
708938,2021,8,11,8/11/2021,11:15:00,8/11/21 11:15:00,3,IN,40.88,-85.28,40.88,-85.28
708939,2021,8,11,8/11/2021,11:15:00,8/11/21 11:15:00,3,IN,41.06,-85.28,41.06,-85.28
708940,2021,8,11,8/11/2021,11:17:00,8/11/21 11:17:00,3,IN,41.08,-85.14,41.08,-85.14
708941,2021,8,11,8/11/2021,11:23:00,8/11/21 11:23:00,3,IN,41.62,-85.81,41.62,-85.81
708942,2021,8,11,8/11/2021,11:25:00,8/11/21 11:25:00,3,IN,40.55,-85.5,40.55,-85.5
708943,2021,8,11,8/11/2021,11:29:00,8/11/21 11:29:00,3,IN,41.73,-85.43,41.73,-85.43
708944,2021,8,11,8/11/2021,11:30:00,8/11/21 11:30:00,3,IN,40.73,-85.17,40.73,-85.17
708945,2021,8,11,8/11/2021,11:30:00,8/11/21 11:30:00,3,MI,42.01,-85.45,42.01,-85.45
708946,2021,8,11,8/11/2021,11:30:00,8/11/21 11:30:00,3,MI,42.28,-85.59,42.38,-85.46
708947,2021,8,11,8/11/2021,11:35:00,8/11/21 11:35:00,3,WI,45.34,-89.66,45.34,-89.66
708948,2021,8,11,8/11/2021,11:49:00,8/11/21 11:49:00,3,MI,42.29,-85.2,42.29,-85.2
708949,2021,8,11,8/11/2021,11:54:00,8/11/21 11:54:00,3,MI,41.81,-85.42,41.81,-85.42
708950,2021,8,11,8/11/2021,12:00:00,8/11/21 12:00:00,3,IN,40.95,-86.26,40.95,-86.26
708951,2021,8,11,8/11/2021,12:10:00,8/11/21 12:10:00,3,IN,40.43,-85.02,40.43,-85.02
708952,2021,8,11,8/11/2021,12:10:00,8/11/21 12:10:00,3,OH,41.29,-84.77,41.29,-84.77
708953,2021,8,11,8/11/2021,12:10:00,8/11/21 12:10:00,3,OH,41.29,-84.77,41.29,-84.77
708954,2021,8,11,8/11/2021,12:11:00,8/11/21 12:11:00,3,VA,38.588,-78.5913,38.588,-78.5913
708955,2021,8,11,8/11/2021,12:12:00,8/11/21 12:12:00,3,OH,41.48,-84.55,41.48,-84.55
708956,2021,8,11,8/11/2021,12:15:00,8/11/21 12:15:00,3,IN,40.45,-84.99,40.45,-84.99
708957,2021,8,11,8/11/2021,12:17:00,8/11/21 12:17:00,3,IN,41.18,-85.62,41.18,-85.62
708958,2021,8,11,8/11/2021,12:20:00,8/11/21 12:20:00,3,VA,37.24,-80.05,37.24,-80.05
708959,2021,8,11,8/11/2021,12:20:00,8/11/21 12:20:00,3,MI,45.83,-88.09,45.83,-88.09
708960,2021,8,11,8/11/2021,12:20:00,8/11/21 12:20:00,3,MI,42.23,-84.65,42.4,-84.23
708961,2021,8,11,8/11/2021,12:24:00,8/11/21 12:24:00,3,OH,41.25,-84.74,41.25,-84.74
708962,2021,8,11,8/11/2021,12:29:00,8/11/21 12:29:00,3,VA,38.6426,-78.7705,38.6426,-78.7705
708963,2021,8,11,8/11/2021,12:29:00,8/11/21 12:29:00,3,OH,41.29,-84.77,41.29,-84.77
708964,2021,8,11,8/11/2021,12:29:00,8/11/21 12:29:00,3,IN,40.44,-84.8,40.44,-84.8
708965,2021,8,11,8/11/2021,12:30:00,8/11/21 12:30:00,3,WV,39.3224,-77.8355,39.3224,-77.8355
708966,2021,8,11,8/11/2021,12:36:00,8/11/21 12:36:00,3,VA,38.7519,-78.9159,38.7519,-78.9159
708967,2021,8,11,8/11/2021,12:39:00,8/11/21 12:39:00,3,VA,38.889,-78.2836,38.889,-78.2836
708968,2021,8,11,8/11/2021,12:39:00,8/11/21 12:39:00,3,OH,41.34,-84.77,41.34,-84.77
708969,2021,8,11,8/11/2021,12:40:00,8/11/21 12:40:00,3,VA,38.4592,-78.8728,38.4592,-78.8728
708970,2021,8,11,8/11/2021,12:40:00,8/11/21 12:40:00,3,WI,45.15,-89.15,45.15,-89.15
708971,2021,8,11,8/11/2021,12:42:00,8/11/21 12:42:00,3,VA,38.9118,-78.1332,38.9118,-78.1332
708972,2021,8,11,8/11/2021,12:42:00,8/11/21 12:42:00,3,OH,41.54,-84.73,41.54,-84.73
708973,2021,8,11,8/11/2021,12:47:00,8/11/21 12:47:00,3,VA,37.29,-79.86,37.29,-79.86
708974,2021,8,11,8/11/2021,12:47:00,8/11/21 12:47:00,3,OH,41.63,-84.33,41.63,-84.33
708975,2021,8,11,8/11/2021,12:48:00,8/11/21 12:48:00,3,OH,41.68,-84.33,41.68,-84.33
708976,2021,8,11,8/11/2021,12:49:00,8/11/21 12:49:00,3,VA,38.915,-78.1034,38.915,-78.1034
708977,2021,8,11,8/11/2021,12:52:00,8/11/21 12:52:00,3,PA,40.2191,-76.6915,40.2191,-76.6915
708978,2021,8,11,8/11/2021,12:53:00,8/11/21 12:53:00,3,OH,41.69,-84.21,41.69,-84.21
708979,2021,8,11,8/11/2021,12:54:00,8/11/21 12:54:00,3,VA,38.529,-78.7534,38.529,-78.7534
708980,2021,8,11,8/11/2021,12:54:00,8/11/21 12:54:00,3,OH,41.67,-84.05,41.67,-84.05
708981,2021,8,11,8/11/2021,12:54:00,8/11/21 12:54:00,3,OH,41.65,-84.19,41.65,-84.19
708982,2021,8,11,8/11/2021,12:55:00,8/11/21 12:55:00,3,IN,40.15,-85.39,40.15,-85.39
708983,2021,8,11,8/11/2021,12:55:00,8/11/21 12:55:00,3,MI,45.88,-87.16,45.88,-87.16
708984,2021,8,11,8/11/2021,12:56:00,8/11/21 12:56:00,3,WI,44.45,-89.53,44.45,-89.53
708985,2021,8,11,8/11/2021,13:00:00,8/11/21 13:00:00,3,WV,39.5088,-77.8678,39.5088,-77.8678
708986,2021,8,11,8/11/2021,13:00:00,8/11/21 13:00:00,3,OH,40.84,-84.19,40.84,-84.19
708987,2021,8,11,8/11/2021,13:00:00,8/11/21 13:00:00,3,OH,41.58,-84,41.58,-84
708988,2021,8,11,8/11/2021,13:01:00,8/11/21 13:01:00,3,MI,42.05,-83.8,42.05,-83.8
708989,2021,8,11,8/11/2021,13:02:00,8/11/21 13:02:00,3,VA,38.8165,-78.1071,38.8165,-78.1071
708990,2021,8,11,8/11/2021,13:03:00,8/11/21 13:03:00,3,OH,41.67,-84.09,41.67,-84.09
708991,2021,8,11,8/11/2021,13:04:00,8/11/21 13:04:00,3,MD,39.595,-77.8181,39.595,-77.8181
708992,2021,8,11,8/11/2021,13:05:00,8/11/21 13:05:00,3,VA,39.0534,-77.8213,39.0534,-77.8213
708993,2021,8,11,8/11/2021,13:05:00,8/11/21 13:05:00,3,VA,38.9063,-78.0032,38.9063,-78.0032
708994,2021,8,11,8/11/2021,13:06:00,8/11/21 13:06:00,3,OH,41.6,-83.89,41.6,-83.89
708995,2021,8,11,8/11/2021,13:06:00,8/11/21 13:06:00,3,OH,41.62,-83.91,41.62,-83.91
708996,2021,8,11,8/11/2021,13:08:00,8/11/21 13:08:00,3,MI,42.45,-83.8,42.45,-83.8
708997,2021,8,11,8/11/2021,13:08:00,8/11/21 13:08:00,3,MI,42.1,-83.72,42.1,-83.72
708998,2021,8,11,8/11/2021,13:10:00,8/11/21 13:10:00,3,MD,39.642,-77.7201,39.642,-77.7201
708999,2021,8,11,8/11/2021,13:11:00,8/11/21 13:11:00,3,NC,36.21,-80.98,36.21,-80.98
709000,2021,8,11,8/11/2021,13:11:00,8/11/21 13:11:00,3,OH,40.6586,-84.3495,40.6586,-84.3495
709001,2021,8,11,8/11/2021,13:12:00,8/11/21 13:12:00,3,MI,42.54,-83.87,42.54,-83.87
709002,2021,8,11,8/11/2021,13:13:00,8/11/21 13:13:00,3,MI,42.22,-83.75,42.22,-83.75
709003,2021,8,11,8/11/2021,13:15:00,8/11/21 13:15:00,3,MI,42.66,-83.75,42.66,-83.75
709004,2021,8,11,8/11/2021,13:15:00,8/11/21 13:15:00,3,OH,40.69,-84.07,40.69,-84.07
709005,2021,8,11,8/11/2021,13:15:00,8/11/21 13:15:00,3,OH,41.6,-83.89,41.6,-83.89
709006,2021,8,11,8/11/2021,13:15:00,8/11/21 13:15:00,3,IN,41.67,-85.84,41.67,-85.84
709007,2021,8,11,8/11/2021,13:15:00,8/11/21 13:15:00,3,OH,40.56,-84.37,40.56,-84.37
709008,2021,8,11,8/11/2021,13:17:00,8/11/21 13:17:00,3,MI,42.56,-83.62,42.56,-83.62
709009,2021,8,11,8/11/2021,13:17:00,8/11/21 13:17:00,3,MI,41.89,-83.65,41.89,-83.65
709010,2021,8,11,8/11/2021,13:17:00,8/11/21 13:17:00,3,OH,41.59,-84.61,41.59,-84.61
709011,2021,8,11,8/11/2021,13:18:00,8/11/21 13:18:00,3,OH,40.6312,-84.2221,40.6312,-84.2221
709012,2021,8,11,8/11/2021,13:19:00,8/11/21 13:19:00,3,VA,36.69,-79.75,36.69,-79.75
709013,2021,8,11,8/11/2021,13:19:00,8/11/21 13:19:00,3,VA,36.65,-79.9,36.65,-79.9
709014,2021,8,11,8/11/2021,13:20:00,8/11/21 13:20:00,3,MD,39.5064,-77.652,39.5064,-77.652
709015,2021,8,11,8/11/2021,13:21:00,8/11/21 13:21:00,3,MI,41.91,-83.57,41.91,-83.57
709016,2021,8,11,8/11/2021,13:22:00,8/11/21 13:22:00,3,PA,40.4158,-78.1206,40.4158,-78.1206
709017,2021,8,11,8/11/2021,13:23:00,8/11/21 13:23:00,3,MI,42.23,-83.53,42.23,-83.53
709018,2021,8,11,8/11/2021,13:23:00,8/11/21 13:23:00,3,OH,40.41,-84.69,40.41,-84.69
709019,2021,8,11,8/11/2021,13:23:00,8/11/21 13:23:00,3,OH,40.4065,-84.6884,40.4065,-84.6884
709020,2021,8,11,8/11/2021,13:24:00,8/11/21 13:24:00,3,PA,40.5087,-78.0884,40.5087,-78.0884
709021,2021,8,11,8/11/2021,13:24:00,8/11/21 13:24:00,3,OH,41.7168,-83.604,41.7168,-83.604
709022,2021,8,11,8/11/2021,13:25:00,8/11/21 13:25:00,3,MI,42.087,-83.461,42.087,-83.461
709023,2021,8,11,8/11/2021,13:25:00,8/11/21 13:25:00,3,VA,38.8701,-77.8917,38.8701,-77.8917
709024,2021,8,11,8/11/2021,13:25:00,8/11/21 13:25:00,3,MD,39.3163,-77.5482,39.3163,-77.5482
709025,2021,8,11,8/11/2021,13:25:00,8/11/21 13:25:00,3,VA,39.0581,-77.8001,39.0581,-77.8001
709026,2021,8,11,8/11/2021,13:27:00,8/11/21 13:27:00,3,MI,42.82,-83.78,42.82,-83.78
709027,2021,8,11,8/11/2021,13:28:00,8/11/21 13:28:00,3,OH,41.6124,-83.5962,41.6124,-83.5962
709028,2021,8,11,8/11/2021,13:30:00,8/11/21 13:30:00,3,MI,41.92,-83.39,41.92,-83.39
709029,2021,8,11,8/11/2021,13:30:00,8/11/21 13:30:00,3,MI,42.64,-83.62,42.64,-83.62
709030,2021,8,11,8/11/2021,13:30:00,8/11/21 13:30:00,3,MI,42.16,-83.41,42.16,-83.41
709031,2021,8,11,8/11/2021,13:30:00,8/11/21 13:30:00,3,MI,42.81,-83.63,42.81,-83.63
709032,2021,8,11,8/11/2021,13:30:00,8/11/21 13:30:00,3,MI,42.536,-83.109,42.536,-83.109
709033,2021,8,11,8/11/2021,13:30:00,8/11/21 13:30:00,3,VA,36.68,-79.79,36.68,-79.79
709034,2021,8,11,8/11/2021,13:30:00,8/11/21 13:30:00,3,OH,40.5719,-84.1067,40.5719,-84.1067
709035,2021,8,11,8/11/2021,13:31:00,8/11/21 13:31:00,3,NC,36.16,-80.95,36.16,-80.95
709036,2021,8,11,8/11/2021,13:34:00,8/11/21 13:34:00,3,OH,41.6197,-83.529,41.6197,-83.529
709037,2021,8,11,8/11/2021,13:34:00,8/11/21 13:34:00,3,WI,44.58,-89.75,44.58,-89.75
709038,2021,8,11,8/11/2021,13:35:00,8/11/21 13:35:00,3,VA,38.4503,-78.2506,38.4503,-78.2506
709039,2021,8,11,8/11/2021,13:36:00,8/11/21 13:36:00,3,OH,40.3856,-84.3926,40.3856,-84.3926
709040,2021,8,11,8/11/2021,13:39:00,8/11/21 13:39:00,3,MI,43,-83.62,43,-83.62
709041,2021,8,11,8/11/2021,13:40:00,8/11/21 13:40:00,3,MD,39.5097,-77.5594,39.5097,-77.5594
709042,2021,8,11,8/11/2021,13:40:00,8/11/21 13:40:00,3,MD,39.5506,-77.5733,39.5506,-77.5733
709043,2021,8,11,8/11/2021,13:40:00,8/11/21 13:40:00,3,PA,40.4233,-77.9286,40.4233,-77.9286
709044,2021,8,11,8/11/2021,13:40:00,8/11/21 13:40:00,3,WV,39.1361,-78.4847,39.1361,-78.4847
709045,2021,8,11,8/11/2021,13:40:00,8/11/21 13:40:00,3,VA,39.1776,-77.6611,39.1776,-77.6611
709046,2021,8,11,8/11/2021,13:40:00,8/11/21 13:40:00,3,VA,37.17,-79.62,37.17,-79.62
709047,2021,8,11,8/11/2021,13:42:00,8/11/21 13:42:00,3,MI,42.85,-83.42,42.85,-83.42
709048,2021,8,11,8/11/2021,13:42:00,8/11/21 13:42:00,3,OH,40.7467,-83.8614,40.7467,-83.8614
709049,2021,8,11,8/11/2021,13:42:00,8/11/21 13:42:00,3,OH,40.34,-84.5,40.34,-84.5
709050,2021,8,11,8/11/2021,13:43:00,8/11/21 13:43:00,3,MI,42.5,-83.19,42.5,-83.19
709051,2021,8,11,8/11/2021,13:43:00,8/11/21 13:43:00,3,MI,42.21,-83.16,42.21,-83.16
709052,2021,8,11,8/11/2021,13:43:00,8/11/21 13:43:00,3,OH,40.3782,-84.4648,40.3782,-84.4648
709053,2021,8,11,8/11/2021,13:44:00,8/11/21 13:44:00,3,MI,42.23,-83.33,42.23,-83.33
709054,2021,8,11,8/11/2021,13:44:00,8/11/21 13:44:00,3,MI,42.67,-83.24,42.67,-83.24
709055,2021,8,11,8/11/2021,13:45:00,8/11/21 13:45:00,3,VA,38.0627,-78.5856,38.0627,-78.5856
709056,2021,8,11,8/11/2021,13:45:00,8/11/21 13:45:00,3,MD,39.5756,-77.5436,39.5756,-77.5436
709057,2021,8,11,8/11/2021,13:45:00,8/11/21 13:45:00,3,VA,38.5723,-78.0321,38.5723,-78.0321
709058,2021,8,11,8/11/2021,13:49:00,8/11/21 13:49:00,3,MI,46.25,-84.47,46.25,-84.47
709059,2021,8,11,8/11/2021,13:50:00,8/11/21 13:50:00,3,MI,46.26,-84.37,46.26,-84.37
709060,2021,8,11,8/11/2021,13:50:00,8/11/21 13:50:00,3,VA,39.1311,-78.3232,39.1311,-78.3232
709061,2021,8,11,8/11/2021,13:50:00,8/11/21 13:50:00,3,MD,39.429,-77.4142,39.429,-77.4142
709062,2021,8,11,8/11/2021,13:50:00,8/11/21 13:50:00,3,VA,38.3865,-78.1376,38.3865,-78.1376
709063,2021,8,11,8/11/2021,13:52:00,8/11/21 13:52:00,3,MD,39.3241,-77.3596,39.3241,-77.3596
709064,2021,8,11,8/11/2021,13:53:00,8/11/21 13:53:00,3,MI,42.82,-83.25,42.82,-83.25
709065,2021,8,11,8/11/2021,13:55:00,8/11/21 13:55:00,3,MI,46.16,-84.36,46.16,-84.36
709066,2021,8,11,8/11/2021,13:55:00,8/11/21 13:55:00,3,VA,38.6281,-77.9376,38.6281,-77.9376
709067,2021,8,11,8/11/2021,13:55:00,8/11/21 13:55:00,3,PA,40.8227,-77.6524,40.8227,-77.6524
709068,2021,8,11,8/11/2021,13:55:00,8/11/21 13:55:00,3,WI,44.77,-87.61,44.77,-87.61
709069,2021,8,11,8/11/2021,13:56:00,8/11/21 13:56:00,3,NC,35.998,-80.906,35.998,-80.906
709070,2021,8,11,8/11/2021,13:57:00,8/11/21 13:57:00,3,WI,44.7,-87.67,44.7,-87.67
709071,2021,8,11,8/11/2021,13:59:00,8/11/21 13:59:00,3,OH,41.65,-82.82,41.65,-82.82
709072,2021,8,11,8/11/2021,13:59:00,8/11/21 13:59:00,3,OH,41.5082,-83.1458,41.5082,-83.1458
709073,2021,8,11,8/11/2021,14:00:00,8/11/21 14:00:00,3,MI,46.24,-84.15,46.24,-84.15
709074,2021,8,11,8/11/2021,14:00:00,8/11/21 14:00:00,3,MI,42.6,-82.83,42.6,-82.83
709075,2021,8,11,8/11/2021,14:00:00,8/11/21 14:00:00,3,NC,36.22,-80.51,36.22,-80.51
709076,2021,8,11,8/11/2021,14:00:00,8/11/21 14:00:00,3,VA,38.2003,-78.2315,38.2003,-78.2315
709077,2021,8,11,8/11/2021,14:00:00,8/11/21 14:00:00,3,MD,39.1289,-77.384,39.1289,-77.384
709078,2021,8,11,8/11/2021,14:01:00,8/11/21 14:01:00,3,OH,40.33,-84.28,40.33,-84.28
709079,2021,8,11,8/11/2021,14:02:00,8/11/21 14:02:00,3,VA,38.4709,-77.997,38.4709,-77.997
709080,2021,8,11,8/11/2021,14:02:00,8/11/21 14:02:00,3,PA,40.7213,-77.5895,40.7213,-77.5895
709081,2021,8,11,8/11/2021,14:05:00,8/11/21 14:05:00,3,MD,39.5026,-77.2,39.5026,-77.2
709082,2021,8,11,8/11/2021,14:05:00,8/11/21 14:05:00,3,PA,40.63,-77.56,40.63,-77.56
709083,2021,8,11,8/11/2021,14:08:00,8/11/21 14:08:00,3,OH,40.5831,-83.5712,40.5831,-83.5712
709084,2021,8,11,8/11/2021,14:10:00,8/11/21 14:10:00,3,VA,38.0709,-78.3796,38.0709,-78.3796
709085,2021,8,11,8/11/2021,14:10:00,8/11/21 14:10:00,3,NY,41.71,-73.97,41.71,-73.97
709086,2021,8,11,8/11/2021,14:10:00,8/11/21 14:10:00,3,VA,38.3659,-77.7976,38.3659,-77.7976
709087,2021,8,11,8/11/2021,14:12:00,8/11/21 14:12:00,3,VA,38.352,-78.0425,38.352,-78.0425
709088,2021,8,11,8/11/2021,14:15:00,8/11/21 14:15:00,3,TN,36.25,-83.25,36.25,-83.25
709089,2021,8,11,8/11/2021,14:15:00,8/11/21 14:15:00,3,VA,38.4916,-77.8268,38.4916,-77.8268
709090,2021,8,11,8/11/2021,14:20:00,8/11/21 14:20:00,3,VA,37.13,-79.29,37.1145,-79.3168
709091,2021,8,11,8/11/2021,14:20:00,8/11/21 14:20:00,3,NY,41.71,-73.9,41.71,-73.9
709092,2021,8,11,8/11/2021,14:20:00,8/11/21 14:20:00,3,GA,34.37,-83.08,34.37,-83.08
709093,2021,8,11,8/11/2021,14:21:00,8/11/21 14:21:00,3,NY,41.69,-73.93,41.69,-73.93
709094,2021,8,11,8/11/2021,14:22:00,8/11/21 14:22:00,3,VA,38.001,-78.4155,38.001,-78.4155
709095,2021,8,11,8/11/2021,14:22:00,8/11/21 14:22:00,3,OH,41.6,-82.7,41.6,-82.7
