om,yr,mo,dy,date,time,ts,tz,st,slat,slon,elat,elon
661211,2021,6,17,6/17/2021,18:05:00,6/17/21 18:05:00,3,MN,44.52,-93.35,44.52,-93.35
661212,2021,6,17,6/17/2021,18:08:00,6/17/21 18:08:00,3,MN,44.48,-93.43,44.48,-93.43
661213,2021,6,17,6/17/2021,18:09:00,6/17/21 18:09:00,3,MN,44.53,-93.35,44.53,-93.35
661214,2021,6,17,6/17/2021,18:10:00,6/17/21 18:10:00,3,MN,44.57,-93.3,44.57,-93.3
661215,2021,6,17,6/17/2021,18:10:00,6/17/21 18:10:00,3,MN,44.46,-93.42,44.46,-93.42
661216,2021,6,17,6/17/2021,18:11:00,6/17/21 18:11:00,3,MN,44.49,-93.32,44.49,-93.32
661217,2021,6,17,6/17/2021,18:11:00,6/17/21 18:11:00,3,MN,44.46,-93.42,44.46,-93.42
661218,2021,6,17,6/17/2021,18:15:00,6/17/21 18:15:00,3,MN,44.62,-93.77,44.62,-93.77
661219,2021,6,17,6/17/2021,18:20:00,6/17/21 18:20:00,3,MN,44.46,-93.1,44.46,-93.1
661220,2021,6,17,6/17/2021,18:26:00,6/17/21 18:26:00,3,MN,44.65,-93.29,44.65,-93.29
661221,2021,6,17,6/17/2021,18:30:00,6/17/21 18:30:00,3,MN,44.65,-93.2,44.65,-93.2
661222,2021,6,17,6/17/2021,18:30:00,6/17/21 18:30:00,3,MN,44.49,-92.97,44.49,-92.97
661223,2021,6,17,6/17/2021,18:30:00,6/17/21 18:30:00,3,MN,44.5,-92.91,44.5,-92.91
661224,2021,6,17,6/17/2021,18:33:00,6/17/21 18:33:00,3,MN,44.47,-93.06,44.47,-93.06
661225,2021,6,17,6/17/2021,18:35:00,6/17/21 18:35:00,3,MN,44.47,-92.92,44.47,-92.92
661226,2021,6,17,6/17/2021,18:35:00,6/17/21 18:35:00,3,MN,44.51,-92.91,44.51,-92.91
661227,2021,6,17,6/17/2021,18:35:00,6/17/21 18:35:00,3,MN,44.43,-92.96,44.43,-92.96
661228,2021,6,17,6/17/2021,18:35:00,6/17/21 18:35:00,3,MN,44.49,-92.89,44.49,-92.89
661229,2021,6,17,6/17/2021,18:37:00,6/17/21 18:37:00,3,MN,44.4932,-93.0375,44.4932,-93.0375
661230,2021,6,17,6/17/2021,18:37:00,6/17/21 18:37:00,3,MN,44.46,-92.97,44.46,-92.97
661231,2021,6,17,6/17/2021,18:37:00,6/17/21 18:37:00,3,MN,44.45,-92.95,44.45,-92.95
661232,2021,6,17,6/17/2021,18:40:00,6/17/21 18:40:00,3,MN,44.58,-93.33,44.58,-93.33
661233,2021,6,17,6/17/2021,18:40:00,6/17/21 18:40:00,3,MN,44.46,-92.83,44.46,-92.83
661234,2021,6,17,6/17/2021,18:51:00,6/17/21 18:51:00,3,MN,44.47,-93.02,44.47,-93.02
661235,2021,6,17,6/17/2021,18:53:00,6/17/21 18:53:00,3,MN,44.4,-92.62,44.4,-92.62
661236,2021,6,17,6/17/2021,18:55:00,6/17/21 18:55:00,3,MN,44.48,-93.15,44.48,-93.15
661237,2021,6,17,6/17/2021,18:58:00,6/17/21 18:58:00,3,WI,44.73,-92.49,44.73,-92.49
661238,2021,6,17,6/17/2021,19:03:00,6/17/21 19:03:00,3,WI,44.91,-90.3,44.91,-90.3
661239,2021,6,17,6/17/2021,19:04:00,6/17/21 19:04:00,3,WI,44.9,-90.32,44.9,-90.32
661240,2021,6,17,6/17/2021,19:05:00,6/17/21 19:05:00,3,MN,44.38,-94.19,44.38,-94.19
661241,2021,6,17,6/17/2021,19:08:00,6/17/21 19:08:00,3,MN,44.49,-93.01,44.49,-93.01
661242,2021,6,17,6/17/2021,19:15:00,6/17/21 19:15:00,3,MN,44.44,-92.82,44.44,-92.82
661243,2021,6,17,6/17/2021,19:26:00,6/17/21 19:26:00,3,MN,44.28,-92.07,44.28,-92.07
661244,2021,6,17,6/17/2021,19:29:00,6/17/21 19:29:00,3,MN,44.29,-92.03,44.29,-92.03
661245,2021,6,17,6/17/2021,19:32:00,6/17/21 19:32:00,3,MN,44.26,-92.04,44.26,-92.04
661246,2021,6,17,6/17/2021,19:46:00,6/17/21 19:46:00,3,WI,44.279,-91.882,44.279,-91.882
661247,2021,6,17,6/17/2021,19:48:00,6/17/21 19:48:00,3,WI,44.22,-91.87,44.22,-91.87
661248,2021,6,17,6/17/2021,19:50:00,6/17/21 19:50:00,3,WI,44.75,-91.67,44.75,-91.67
661249,2021,6,17,6/17/2021,19:54:00,6/17/21 19:54:00,3,WI,44.24,-91.86,44.24,-91.86
661250,2021,6,17,6/17/2021,19:55:00,6/17/21 19:55:00,3,WI,44.22,-91.83,44.22,-91.83
661251,2021,6,17,6/17/2021,20:01:00,6/17/21 20:01:00,3,MN,44.35,-92.07,44.35,-92.07
661252,2021,6,17,6/17/2021,20:01:00,6/17/21 20:01:00,3,WI,44.79,-91.47,44.79,-91.47
661253,2021,6,17,6/17/2021,20:02:00,6/17/21 20:02:00,3,WI,44.79,-91.46,44.79,-91.46
661254,2021,6,17,6/17/2021,20:04:00,6/17/21 20:04:00,3,WI,44.78,-91.42,44.78,-91.42
661255,2021,6,17,6/17/2021,20:05:00,6/17/21 20:05:00,3,WI,44.78,-91.44,44.78,-91.44
661256,2021,6,17,6/17/2021,20:07:00,6/17/21 20:07:00,3,MN,44.31,-92,44.31,-92
661257,2021,6,17,6/17/2021,20:15:00,6/17/21 20:15:00,3,WI,44.22,-91.49,44.22,-91.49
661258,2021,6,17,6/17/2021,20:52:00,6/17/21 20:52:00,3,MN,44.29,-92.05,44.29,-92.05
661259,2021,6,17,6/17/2021,20:59:00,6/17/21 20:59:00,3,WI,44.07,-91.39,44.07,-91.39
661260,2021,6,17,6/17/2021,21:10:00,6/17/21 21:10:00,3,MN,44.09,-91.75,44.09,-91.75
661261,2021,6,17,6/17/2021,21:15:00,6/17/21 21:15:00,3,MN,44.07,-91.71,44.07,-91.71
661262,2021,6,17,6/17/2021,21:30:00,6/17/21 21:30:00,3,WI,44.07,-91.49,44.07,-91.49
661263,2021,6,17,6/17/2021,21:31:00,6/17/21 21:31:00,3,MN,44.07,-91.71,44.07,-91.71
661264,2021,6,17,6/17/2021,21:36:00,6/17/21 21:36:00,3,MN,44,-91.66,44,-91.66
661265,2021,6,17,6/17/2021,21:46:00,6/17/21 21:46:00,3,WI,44.04,-91.17,44.04,-91.17
661266,2021,6,17,6/17/2021,21:51:00,6/17/21 21:51:00,3,WI,44.01,-91.44,44.01,-91.44
661267,2021,6,17,6/17/2021,21:59:00,6/17/21 21:59:00,3,MN,43.91,-91.36,43.91,-91.36
661268,2021,6,17,6/17/2021,22:03:00,6/17/21 22:03:00,3,WI,43.94,-91.25,43.94,-91.25
661269,2021,6,17,6/17/2021,22:04:00,6/17/21 22:04:00,3,WI,43.91,-91.23,43.91,-91.23
661270,2021,6,17,6/17/2021,22:05:00,6/17/21 22:05:00,3,WI,43.93,-91.24,43.93,-91.24
661271,2021,6,17,6/17/2021,23:04:00,6/17/21 23:04:00,3,WI,43.57,-91.23,43.57,-91.23
661272,2021,6,18,6/18/2021,6:35:00,6/18/21 6:35:00,3,IN,41.04,-85.27,41.04,-85.27
661273,2021,6,18,6/18/2021,9:25:00,6/18/21 9:25:00,3,KY,39.02,-84.72,39.02,-84.72
661274,2021,6,18,6/18/2021,9:30:00,6/18/21 9:30:00,3,IN,38.78,-84.92,38.78,-84.92
661275,2021,6,18,6/18/2021,11:00:00,6/18/21 11:00:00,3,IL,40.75,-88.52,40.75,-88.52
661276,2021,6,18,6/18/2021,12:48:00,6/18/21 12:48:00,3,NE,42.69,-103.88,42.69,-103.88
661277,2021,6,18,6/18/2021,12:50:00,6/18/21 12:50:00,3,NE,42.69,-103.88,42.69,-103.88
661278,2021,6,18,6/18/2021,13:27:00,6/18/21 13:27:00,3,IN,40.24,-85.34,40.24,-85.34
661279,2021,6,18,6/18/2021,14:09:00,6/18/21 14:09:00,3,NE,42.42,-103.73,42.42,-103.73
661280,2021,6,18,6/18/2021,14:15:00,6/18/21 14:15:00,3,NE,42.41,-103.72,42.41,-103.72
661281,2021,6,18,6/18/2021,14:34:00,6/18/21 14:34:00,3,IN,40.37,-85.21,40.37,-85.21
661282,2021,6,18,6/18/2021,14:35:00,6/18/21 14:35:00,3,IN,40.35,-85.15,40.35,-85.15
661283,2021,6,18,6/18/2021,14:56:00,6/18/21 14:56:00,3,IN,40.27,-84.98,40.27,-84.98
661284,2021,6,18,6/18/2021,15:03:00,6/18/21 15:03:00,3,OH,40.23,-84.41,40.23,-84.41
661285,2021,6,18,6/18/2021,15:18:00,6/18/21 15:18:00,3,NE,42.01,-103.39,42.01,-103.39
661286,2021,6,18,6/18/2021,15:45:00,6/18/21 15:45:00,3,OH,39.8,-84.3,39.8,-84.3
661287,2021,6,18,6/18/2021,15:45:00,6/18/21 15:45:00,3,OH,40.1,-84.62,40.1,-84.62
661288,2021,6,18,6/18/2021,15:50:00,6/18/21 15:50:00,3,OH,39.8121,-84.2893,39.8121,-84.2893
661289,2021,6,18,6/18/2021,15:56:00,6/18/21 15:56:00,3,OH,39.82,-84.27,39.82,-84.27
661290,2021,6,18,6/18/2021,15:59:00,6/18/21 15:59:00,3,OH,39.81,-84.19,39.81,-84.19
661291,2021,6,18,6/18/2021,16:35:00,6/18/21 16:35:00,3,OH,39.85,-84.36,39.85,-84.36
661292,2021,6,18,6/18/2021,16:42:00,6/18/21 16:42:00,3,IN,39.94,-86.15,39.94,-86.15
661293,2021,6,18,6/18/2021,16:42:00,6/18/21 16:42:00,3,IN,39.93,-86.11,39.93,-86.11
661294,2021,6,18,6/18/2021,16:44:00,6/18/21 16:44:00,3,IN,39.94,-86.11,39.94,-86.11
661295,2021,6,18,6/18/2021,16:46:00,6/18/21 16:46:00,3,OH,39.86,-84.36,39.86,-84.36
661296,2021,6,18,6/18/2021,16:48:00,6/18/21 16:48:00,3,IN,39.9,-86.05,39.9,-86.05
661297,2021,6,18,6/18/2021,16:48:00,6/18/21 16:48:00,3,IN,39.9,-86.07,39.9,-86.07
661298,2021,6,18,6/18/2021,16:55:00,6/18/21 16:55:00,3,IN,39.91,-85.93,39.91,-85.93
661299,2021,6,18,6/18/2021,17:07:00,6/18/21 17:07:00,3,IN,40.29,-84.82,40.29,-84.82
661300,2021,6,18,6/18/2021,17:10:00,6/18/21 17:10:00,3,IN,39.87,-85.99,39.87,-85.99
661301,2021,6,18,6/18/2021,17:10:00,6/18/21 17:10:00,3,IN,39.58,-86.82,39.58,-86.82
661302,2021,6,18,6/18/2021,17:12:00,6/18/21 17:12:00,3,IN,39.58,-86.82,39.58,-86.82
661303,2021,6,18,6/18/2021,17:12:00,6/18/21 17:12:00,3,OH,39.76,-84.19,39.76,-84.19
661304,2021,6,18,6/18/2021,17:15:00,6/18/21 17:15:00,3,IN,39.98,-85.63,39.98,-85.63
661305,2021,6,18,6/18/2021,17:15:00,6/18/21 17:15:00,3,OH,39.78,-84.12,39.78,-84.12
661306,2021,6,18,6/18/2021,17:20:00,6/18/21 17:20:00,3,OH,39.7,-84.15,39.7,-84.15
661307,2021,6,18,6/18/2021,17:21:00,6/18/21 17:21:00,3,IN,39.61,-86.45,39.61,-86.45
661308,2021,6,18,6/18/2021,17:26:00,6/18/21 17:26:00,3,IN,39.52,-86.8,39.52,-86.8
661309,2021,6,18,6/18/2021,17:26:00,6/18/21 17:26:00,3,IN,39.52,-86.78,39.52,-86.78
661310,2021,6,18,6/18/2021,17:26:00,6/18/21 17:26:00,3,OH,39.8,-84.02,39.8,-84.02
661311,2021,6,18,6/18/2021,17:28:00,6/18/21 17:28:00,3,OH,39.68,-84.1,39.68,-84.1
661312,2021,6,18,6/18/2021,17:28:00,6/18/21 17:28:00,3,OH,39.68,-84.11,39.68,-84.11
661313,2021,6,18,6/18/2021,17:29:00,6/18/21 17:29:00,3,IN,39.78,-85.94,39.78,-85.94
661314,2021,6,18,6/18/2021,17:29:00,6/18/21 17:29:00,3,OH,39.68,-84.1,39.68,-84.1
661315,2021,6,18,6/18/2021,17:30:00,6/18/21 17:30:00,3,IN,39.95,-85.49,39.95,-85.49
661316,2021,6,18,6/18/2021,17:30:00,6/18/21 17:30:00,3,IN,39.74,-86.03,39.74,-86.03
661317,2021,6,18,6/18/2021,17:30:00,6/18/21 17:30:00,3,OH,39.73,-84.06,39.73,-84.06
661318,2021,6,18,6/18/2021,17:32:00,6/18/21 17:32:00,3,IN,39.51,-86.71,39.51,-86.71
661319,2021,6,18,6/18/2021,17:33:00,6/18/21 17:33:00,3,IN,39.51,-86.71,39.51,-86.71
661320,2021,6,18,6/18/2021,17:35:00,6/18/21 17:35:00,3,IN,39.93,-85.39,39.93,-85.39
661321,2021,6,18,6/18/2021,17:45:00,6/18/21 17:45:00,3,IN,39.72,-85.9,39.72,-85.9
661322,2021,6,18,6/18/2021,17:45:00,6/18/21 17:45:00,3,IN,39.72,-85.89,39.72,-85.89
661323,2021,6,18,6/18/2021,17:45:00,6/18/21 17:45:00,3,IN,39.74,-85.88,39.74,-85.88
661324,2021,6,18,6/18/2021,17:45:00,6/18/21 17:45:00,3,IN,39.74,-85.88,39.74,-85.88
661325,2021,6,18,6/18/2021,17:50:00,6/18/21 17:50:00,3,IN,39.79,-85.77,39.79,-85.77
661326,2021,6,18,6/18/2021,17:50:00,6/18/21 17:50:00,3,OH,39.67,-83.96,39.67,-83.96
661327,2021,6,18,6/18/2021,17:50:00,6/18/21 17:50:00,3,OH,39.69,-83.94,39.69,-83.94
661328,2021,6,18,6/18/2021,18:33:00,6/18/21 18:33:00,3,OH,39.75,-84.31,39.75,-84.31
661329,2021,6,18,6/18/2021,18:40:00,6/18/21 18:40:00,3,IN,39.2578,-86.3567,39.2578,-86.3567
661330,2021,6,18,6/18/2021,19:00:00,6/18/21 19:00:00,3,MN,47.48,-94.56,47.48,-94.56
661331,2021,6,18,6/18/2021,19:05:00,6/18/21 19:05:00,3,MN,47.56,-94.48,47.56,-94.48
661332,2021,6,18,6/18/2021,19:17:00,6/18/21 19:17:00,3,IN,39.4502,-86.4685,39.4502,-86.4685
661333,2021,6,18,6/18/2021,19:24:00,6/18/21 19:24:00,3,IN,39.41,-86.31,39.41,-86.31
661334,2021,6,18,6/18/2021,19:45:00,6/18/21 19:45:00,3,IN,39.33,-86.68,39.33,-86.68
661335,2021,6,18,6/18/2021,19:45:00,6/18/21 19:45:00,3,WY,41.1837,-104.8373,41.1837,-104.8373
661336,2021,6,18,6/18/2021,19:47:00,6/18/21 19:47:00,3,IN,38.995,-85.9448,38.995,-85.9448
661337,2021,6,18,6/18/2021,19:50:00,6/18/21 19:50:00,3,WY,41.15,-104.81,41.15,-104.81
661338,2021,6,18,6/18/2021,19:54:00,6/18/21 19:54:00,3,IL,39.8155,-89.65,39.8155,-89.65
661339,2021,6,18,6/18/2021,19:55:00,6/18/21 19:55:00,3,WY,41.22,-104.79,41.22,-104.79
661340,2021,6,18,6/18/2021,19:58:00,6/18/21 19:58:00,3,WY,41.1387,-104.7901,41.1387,-104.7901
661341,2021,6,18,6/18/2021,19:58:00,6/18/21 19:58:00,3,WY,41.18,-104.81,41.18,-104.81
661342,2021,6,18,6/18/2021,19:59:00,6/18/21 19:59:00,3,WY,41.15,-104.79,41.15,-104.79
661343,2021,6,18,6/18/2021,20:00:00,6/18/21 20:00:00,3,IN,39.32,-86.56,39.32,-86.56
661344,2021,6,18,6/18/2021,20:00:00,6/18/21 20:00:00,3,WY,41.19,-104.71,41.19,-104.71
661345,2021,6,18,6/18/2021,20:00:00,6/18/21 20:00:00,3,WY,41.16,-104.74,41.16,-104.74
661346,2021,6,18,6/18/2021,20:00:00,6/18/21 20:00:00,3,WY,41.1338,-104.7767,41.1338,-104.7767
661347,2021,6,18,6/18/2021,20:05:00,6/18/21 20:05:00,3,WY,41.17,-104.81,41.17,-104.81
661348,2021,6,18,6/18/2021,20:10:00,6/18/21 20:10:00,3,WY,41.1321,-104.7524,41.1321,-104.7524
661349,2021,6,18,6/18/2021,20:27:00,6/18/21 20:27:00,3,IN,38.8282,-85.8359,38.8282,-85.8359
661350,2021,6,18,6/18/2021,21:05:00,6/18/21 21:05:00,3,IA,41.22,-94.36,41.22,-94.36
661351,2021,6,18,6/18/2021,21:09:00,6/18/21 21:09:00,3,IA,41.2,-93.62,41.2,-93.62
661352,2021,6,18,6/18/2021,21:18:00,6/18/21 21:18:00,3,OH,39.33,-84.4,39.33,-84.4
661353,2021,6,18,6/18/2021,21:20:00,6/18/21 21:20:00,3,IA,41.21,-93.52,41.21,-93.52
661354,2021,6,18,6/18/2021,21:20:00,6/18/21 21:20:00,3,IA,41.21,-93.5,41.21,-93.5
661355,2021,6,18,6/18/2021,21:33:00,6/18/21 21:33:00,3,IA,41.18,-93.5,41.18,-93.5
661356,2021,6,18,6/18/2021,21:39:00,6/18/21 21:39:00,3,IA,41.13,-94.06,41.13,-94.06
661357,2021,6,18,6/18/2021,21:55:00,6/18/21 21:55:00,3,IA,41.02,-93.3,41.02,-93.3
661358,2021,6,18,6/18/2021,21:55:00,6/18/21 21:55:00,3,IA,41.02,-93.33,41.02,-93.33
661359,2021,6,18,6/18/2021,21:55:00,6/18/21 21:55:00,3,IA,41.02,-93.31,41.02,-93.31
661360,2021,6,18,6/18/2021,21:59:00,6/18/21 21:59:00,3,IA,41.02,-93.3,41.02,-93.3
661361,2021,6,18,6/18/2021,22:06:00,6/18/21 22:06:00,3,IA,41.32,-93.1,41.32,-93.1
661362,2021,6,18,6/18/2021,22:07:00,6/18/21 22:07:00,3,IA,40.89,-93.2,40.89,-93.2
661363,2021,6,18,6/18/2021,22:08:00,6/18/21 22:08:00,3,IA,41.37,-93.58,41.37,-93.58
661364,2021,6,18,6/18/2021,22:08:00,6/18/21 22:08:00,3,IA,41.35,-93.6,41.35,-93.6
661365,2021,6,18,6/18/2021,22:08:00,6/18/21 22:08:00,3,IA,41.36,-93.04,41.36,-93.04
661366,2021,6,18,6/18/2021,22:09:00,6/18/21 22:09:00,3,IA,41.32,-93.07,41.32,-93.07
661367,2021,6,18,6/18/2021,22:10:00,6/18/21 22:10:00,3,IA,41.39,-93.03,41.39,-93.03
661368,2021,6,18,6/18/2021,22:10:00,6/18/21 22:10:00,3,IA,41.06,-93.76,41.06,-93.76
661369,2021,6,18,6/18/2021,22:12:00,6/18/21 22:12:00,3,IA,40.91,-93.1,40.91,-93.1
661370,2021,6,18,6/18/2021,22:13:00,6/18/21 22:13:00,3,IA,41.34,-92.99,41.34,-92.99
661371,2021,6,18,6/18/2021,22:15:00,6/18/21 22:15:00,3,IA,41.37,-92.97,41.37,-92.97
661372,2021,6,18,6/18/2021,22:20:00,6/18/21 22:20:00,3,IA,41.31,-95.39,41.31,-95.39
661373,2021,6,18,6/18/2021,22:23:00,6/18/21 22:23:00,3,IA,41.03,-93.32,41.03,-93.32
661374,2021,6,18,6/18/2021,22:27:00,6/18/21 22:27:00,3,IA,41.31,-95.4,41.31,-95.4
661375,2021,6,18,6/18/2021,22:30:00,6/18/21 22:30:00,3,IA,41.01,-93.6,41.01,-93.6
661376,2021,6,18,6/18/2021,22:30:00,6/18/21 22:30:00,3,IA,40.88,-93.03,40.88,-93.03
661377,2021,6,18,6/18/2021,22:32:00,6/18/21 22:32:00,3,IA,41.41,-95,41.41,-95
661378,2021,6,18,6/18/2021,22:33:00,6/18/21 22:33:00,3,IA,41.25,-94.67,41.25,-94.67
661379,2021,6,18,6/18/2021,22:35:00,6/18/21 22:35:00,3,IA,41.36,-92.97,41.36,-92.97
661380,2021,6,18,6/18/2021,22:35:00,6/18/21 22:35:00,3,IA,41.23,-95.3,41.23,-95.3
661381,2021,6,18,6/18/2021,22:40:00,6/18/21 22:40:00,3,IL,40.62,-89.45,40.62,-89.45
661382,2021,6,18,6/18/2021,22:40:00,6/18/21 22:40:00,3,IL,40.5693,-89.4896,40.5693,-89.4896
661383,2021,6,18,6/18/2021,22:46:00,6/18/21 22:46:00,3,IA,41.45,-93.74,41.45,-93.74
661384,2021,6,18,6/18/2021,22:52:00,6/18/21 22:52:00,3,IA,41.29,-91.69,41.29,-91.69
661385,2021,6,18,6/18/2021,23:00:00,6/18/21 23:00:00,3,IA,41.15,-95.06,41.15,-95.06
661386,2021,6,18,6/18/2021,23:10:00,6/18/21 23:10:00,3,IL,40.57,-90.03,40.57,-90.03
661387,2021,6,18,6/18/2021,23:17:00,6/18/21 23:17:00,3,IA,41.41,-91.89,41.41,-91.89
661388,2021,6,19,6/19/2021,0:07:00,6/19/21 0:07:00,3,IL,40.611,-89.4779,40.611,-89.4779
661389,2021,6,19,6/19/2021,2:31:00,6/19/21 2:31:00,3,IL,39.7598,-88.8667,39.7598,-88.8667
661390,2021,6,19,6/19/2021,3:18:00,6/19/21 3:18:00,3,MO,40.43,-92.02,40.43,-92.02
661391,2021,6,19,6/19/2021,5:03:00,6/19/21 5:03:00,3,WI,44.61,-88.75,44.61,-88.75
661392,2021,6,19,6/19/2021,5:07:00,6/19/21 5:07:00,3,WI,44.61,-88.47,44.61,-88.47
661393,2021,6,19,6/19/2021,5:09:00,6/19/21 5:09:00,3,WI,44.07,-88.29,44.07,-88.29
661394,2021,6,19,6/19/2021,5:11:00,6/19/21 5:11:00,3,WI,44.31,-88.75,44.31,-88.75
661395,2021,6,19,6/19/2021,5:30:00,6/19/21 5:30:00,3,WI,44.26,-88.4,44.26,-88.4
661396,2021,6,19,6/19/2021,5:36:00,6/19/21 5:36:00,3,WI,44.28,-88.31,44.28,-88.31
661397,2021,6,19,6/19/2021,7:26:00,6/19/21 7:26:00,3,WI,44.15,-87.56,44.15,-87.56
661398,2021,6,19,6/19/2021,13:12:00,6/19/21 13:12:00,3,ME,47.35,-68.28,47.35,-68.28
661399,2021,6,19,6/19/2021,13:20:00,6/19/21 13:20:00,3,ME,44.36,-69.97,44.36,-69.97
661400,2021,6,19,6/19/2021,14:00:00,6/19/21 14:00:00,3,IL,39.15,-90.62,39.15,-90.62
661401,2021,6,19,6/19/2021,15:20:00,6/19/21 15:20:00,3,ME,44.3,-68.93,44.3,-68.93
661402,2021,6,19,6/19/2021,15:26:00,6/19/21 15:26:00,3,CO,38.93,-104.69,38.93,-104.69
661403,2021,6,19,6/19/2021,15:30:00,6/19/21 15:30:00,3,ME,46.85,-68.2,46.85,-68.2
661404,2021,6,19,6/19/2021,15:30:00,6/19/21 15:30:00,3,ME,46.88,-68.23,46.88,-68.23
661405,2021,6,19,6/19/2021,15:32:00,6/19/21 15:32:00,3,CO,40.58,-103.8,40.58,-103.8
661406,2021,6,19,6/19/2021,15:34:00,6/19/21 15:34:00,3,CO,39.83,-103.72,39.83,-103.72
661407,2021,6,19,6/19/2021,15:36:00,6/19/21 15:36:00,3,CO,40.55,-103.8,40.55,-103.8
661408,2021,6,19,6/19/2021,15:37:00,6/19/21 15:37:00,3,NE,41.41,-102.97,41.41,-102.97
661409,2021,6,19,6/19/2021,15:38:00,6/19/21 15:38:00,3,ME,46.88,-68.11,46.88,-68.11
661410,2021,6,19,6/19/2021,15:47:00,6/19/21 15:47:00,3,CO,39.79,-103.59,39.79,-103.59
661411,2021,6,19,6/19/2021,15:58:00,6/19/21 15:58:00,3,ME,46.87,-68.02,46.87,-68.02
661412,2021,6,19,6/19/2021,16:05:00,6/19/21 16:05:00,3,CO,40.48,-103.35,40.48,-103.35
661413,2021,6,19,6/19/2021,16:10:00,6/19/21 16:10:00,3,MO,38.78,-90.5,38.78,-90.5
661414,2021,6,19,6/19/2021,16:50:00,6/19/21 16:50:00,3,SD,44.6566,-103.8422,44.6566,-103.8422
661415,2021,6,19,6/19/2021,16:55:00,6/19/21 16:55:00,3,MO,39.5,-91.33,39.35,-91.2
661416,2021,6,19,6/19/2021,17:00:00,6/19/21 17:00:00,3,SD,44.67,-103.85,44.67,-103.85
661417,2021,6,19,6/19/2021,17:35:00,6/19/21 17:35:00,3,SD,44.46,-103.64,44.46,-103.64
661418,2021,6,19,6/19/2021,17:40:00,6/19/21 17:40:00,3,SD,44.4766,-103.5838,44.4766,-103.5838
661419,2021,6,19,6/19/2021,17:55:00,6/19/21 17:55:00,3,SD,44.27,-103.17,44.27,-103.17
661420,2021,6,19,6/19/2021,18:00:00,6/19/21 18:00:00,3,SD,44.3955,-103.51,44.3955,-103.51
661421,2021,6,19,6/19/2021,18:52:00,6/19/21 18:52:00,3,SD,44.1005,-103.2015,44.1005,-103.2015
661422,2021,6,19,6/19/2021,19:02:00,6/19/21 19:02:00,3,MO,39.34,-92.39,39.34,-92.39
661423,2021,6,19,6/19/2021,19:50:00,6/19/21 19:50:00,3,SD,43.9,-102.37,43.9,-102.37
661424,2021,6,19,6/19/2021,20:00:00,6/19/21 20:00:00,3,MI,41.86,-84.48,41.86,-84.48
661425,2021,6,19,6/19/2021,20:08:00,6/19/21 20:08:00,3,MI,41.84,-84.36,41.84,-84.36
661426,2021,6,19,6/19/2021,20:10:00,6/19/21 20:10:00,3,MI,41.86,-84.35,41.86,-84.35
661427,2021,6,19,6/19/2021,20:14:00,6/19/21 20:14:00,3,MI,41.86,-84.29,41.86,-84.29
661428,2021,6,19,6/19/2021,20:22:00,6/19/21 20:22:00,3,SD,43.8524,-102.55,43.8524,-102.55
661429,2021,6,19,6/19/2021,20:22:00,6/19/21 20:22:00,3,SD,43.8155,-101.9,43.8155,-101.9
661430,2021,6,19,6/19/2021,20:27:00,6/19/21 20:27:00,3,MO,39.42,-92.43,39.42,-92.43
661431,2021,6,20,6/20/2021,7:23:00,6/20/21 7:23:00,3,MO,39.99,-93.57,39.99,-93.57
661432,2021,6,20,6/20/2021,15:34:00,6/20/21 15:34:00,3,IA,41.09,-94.15,41.09,-94.15
661433,2021,6,20,6/20/2021,16:39:00,6/20/21 16:39:00,3,IN,41.24,-86.25,41.24,-86.25
661434,2021,6,20,6/20/2021,16:41:00,6/20/21 16:41:00,3,IA,41.69,-92.76,41.69,-92.76
661435,2021,6,20,6/20/2021,16:55:00,6/20/21 16:55:00,3,MI,41.94,-86.33,41.94,-86.33
661436,2021,6,20,6/20/2021,17:00:00,6/20/21 17:00:00,3,MI,41.94,-86.33,41.94,-86.33
661437,2021,6,20,6/20/2021,17:00:00,6/20/21 17:00:00,3,MI,41.93,-86.3,41.93,-86.3
661438,2021,6,20,6/20/2021,17:00:00,6/20/21 17:00:00,3,MO,39.92,-94.91,39.92,-94.91
661439,2021,6,20,6/20/2021,17:05:00,6/20/21 17:05:00,3,MI,41.99,-86.3,41.99,-86.3
661440,2021,6,20,6/20/2021,17:15:00,6/20/21 17:15:00,3,MI,42.05,-86.18,42.05,-86.18
661441,2021,6,20,6/20/2021,17:18:00,6/20/21 17:18:00,3,MI,42.07,-86.19,42.07,-86.19
661442,2021,6,20,6/20/2021,17:25:00,6/20/21 17:25:00,3,MI,42.11,-86.17,42.11,-86.17
661443,2021,6,20,6/20/2021,17:33:00,6/20/21 17:33:00,3,IN,39.94,-86.25,39.94,-86.25
661444,2021,6,20,6/20/2021,17:35:00,6/20/21 17:35:00,3,IN,39.93,-86.2229,39.93,-86.2229
661445,2021,6,20,6/20/2021,17:35:00,6/20/21 17:35:00,3,MO,39.9004,-94.7063,39.9004,-94.7063
661446,2021,6,20,6/20/2021,17:43:00,6/20/21 17:43:00,3,IA,40.64,-93.82,40.64,-93.82
661447,2021,6,20,6/20/2021,17:58:00,6/20/21 17:58:00,3,MO,40.51,-93.53,40.51,-93.53
661448,2021,6,20,6/20/2021,18:00:00,6/20/21 18:00:00,3,KS,38.93,-95.63,38.93,-95.63
661449,2021,6,20,6/20/2021,18:07:00,6/20/21 18:07:00,3,KS,38.91,-95.56,38.91,-95.56
